bbox,category_id,file_name,x_from,y_from,width,height,class
"[247, 144, 9, 36]",1,810.jpg,247,144,9,36,teeth
"[244, 181, 12, 47]",1,810.jpg,244,181,12,47,teeth
"[245, 227, 11, 29]",1,810.jpg,245,227,11,29,teeth
"[40, 84, 29, 44]",1,554.jpg,40,84,29,44,teeth
"[204, 75, 32, 52]",1,554.jpg,204,75,32,52,teeth
"[50, 64, 19, 22]",1,554.jpg,50,64,19,22,teeth
"[54, 39, 22, 23]",1,554.jpg,54,39,22,23,teeth
"[204, 47, 27, 30]",1,554.jpg,204,47,27,30,teeth
"[76, 54, 50, 5]",1,270.jpg,76,54,50,5,teeth
"[141, 53, 30, 9]",1,270.jpg,141,53,30,9,teeth
"[134, 86, 19, 12]",1,189.jpg,134,86,19,12,teeth
"[110, 86, 22, 12]",1,189.jpg,110,86,22,12,teeth
"[100, 89, 10, 9]",1,189.jpg,100,89,10,9,teeth
"[153, 87, 15, 11]",1,189.jpg,153,87,15,11,teeth
"[168, 92, 11, 8]",1,189.jpg,168,92,11,8,teeth
"[172, 138, 10, 11]",1,189.jpg,172,138,10,11,teeth
"[85, 136, 13, 13]",1,189.jpg,85,136,13,13,teeth
"[105, 81, 32, 22]",2,189.jpg,105,81,32,22,caries
"[62, 48, 23, 20]",1,0_ (33).jpg,62,48,23,20,teeth
"[64, 64, 35, 22]",1,0_ (33).jpg,64,64,35,22,teeth
"[72, 85, 29, 15]",1,0_ (33).jpg,72,85,29,15,teeth
"[81, 98, 20, 15]",1,0_ (33).jpg,81,98,20,15,teeth
"[95, 105, 26, 20]",1,0_ (33).jpg,95,105,26,20,teeth
"[110, 117, 18, 14]",1,0_ (33).jpg,110,117,18,14,teeth
"[129, 121, 20, 17]",1,0_ (33).jpg,129,121,20,17,teeth
"[149, 125, 21, 13]",1,0_ (33).jpg,149,125,21,13,teeth
"[164, 121, 19, 12]",1,0_ (33).jpg,164,121,19,12,teeth
"[180, 109, 21, 18]",1,0_ (33).jpg,180,109,21,18,teeth
"[197, 102, 16, 14]",1,0_ (33).jpg,197,102,16,14,teeth
"[205, 90, 23, 14]",1,0_ (33).jpg,205,90,23,14,teeth
"[201, 69, 36, 20]",1,0_ (33).jpg,201,69,36,20,teeth
"[213, 54, 32, 21]",1,0_ (33).jpg,213,54,32,21,teeth
"[201, 35, 34, 20]",1,0_ (33).jpg,201,35,34,20,teeth
"[108, 33, 90, 23]",1,0_ (33).jpg,108,33,90,23,teeth
"[78, 33, 28, 21]",1,0_ (33).jpg,78,33,28,21,teeth
"[63, 35, 17, 14]",1,0_ (33).jpg,63,35,17,14,teeth
"[58, 30, 27, 24]",2,0_ (33).jpg,58,30,27,24,caries
"[104, 55, 25, 6]",2,213.jpg,104,55,25,6,caries
"[217, 66, 10, 12]",2,213.jpg,217,66,10,12,caries
"[116, 52, 41, 18]",1,213.jpg,116,52,41,18,teeth
"[159, 53, 45, 15]",1,213.jpg,159,53,45,15,teeth
"[203, 54, 26, 23]",1,213.jpg,203,54,26,23,teeth
"[91, 57, 24, 11]",1,213.jpg,91,57,24,11,teeth
"[48, 78, 38, 22]",1,754.jpg,48,78,38,22,teeth
"[57, 61, 32, 22]",1,754.jpg,57,61,32,22,teeth
"[60, 38, 37, 23]",1,754.jpg,60,38,37,23,teeth
"[68, 183, 33, 28]",1,754.jpg,68,183,33,28,teeth
"[64, 209, 44, 33]",1,754.jpg,64,209,44,33,teeth
"[67, 242, 40, 14]",1,754.jpg,67,242,40,14,teeth
"[241, 181, 15, 32]",1,754.jpg,241,181,15,32,teeth
"[241, 211, 15, 39]",1,754.jpg,241,211,15,39,teeth
"[198, 181, 50, 20]",1,540.jpg,198,181,50,20,teeth
"[189, 200, 55, 22]",1,540.jpg,189,200,55,22,teeth
"[190, 221, 43, 19]",1,540.jpg,190,221,43,19,teeth
"[1, 191, 16, 16]",1,540.jpg,1,191,16,16,teeth
"[1, 207, 22, 16]",1,540.jpg,1,207,22,16,teeth
"[1, 223, 40, 13]",1,540.jpg,1,223,40,13,teeth
"[5, 237, 46, 11]",1,540.jpg,5,237,46,11,teeth
"[193, 176, 60, 30]",2,540.jpg,193,176,60,30,caries
"[116, 63, 41, 21]",1,307.jpg,116,63,41,21,teeth
"[66, 67, 39, 16]",1,307.jpg,66,67,39,16,teeth
"[56, 80, 14, 8]",1,307.jpg,56,80,14,8,teeth
"[158, 75, 24, 11]",1,307.jpg,158,75,24,11,teeth
"[111, 58, 51, 31]",2,307.jpg,111,58,51,31,caries
"[163, 136, 17, 11]",1,483.jpg,163,136,17,11,teeth
"[164, 146, 16, 11]",1,483.jpg,164,146,16,11,teeth
"[166, 158, 10, 7]",1,483.jpg,166,158,10,7,teeth
"[112, 158, 8, 8]",1,483.jpg,112,158,8,8,teeth
"[104, 147, 11, 11]",1,483.jpg,104,147,11,11,teeth
"[102, 99, 11, 12]",1,483.jpg,102,99,11,12,teeth
"[24, 41, 27, 19]",2,1236.jpg,24,41,27,19,caries
"[214, 33, 17, 21]",2,1236.jpg,214,33,17,21,caries
"[1, 39, 48, 32]",1,1236.jpg,1,39,48,32,teeth
"[1, 24, 29, 21]",1,1236.jpg,1,24,29,21,teeth
"[1, 1, 36, 25]",1,1236.jpg,1,1,36,25,teeth
"[212, 33, 44, 25]",1,1236.jpg,212,33,44,25,teeth
"[222, 56, 34, 14]",1,1236.jpg,222,56,34,14,teeth
"[230, 15, 26, 21]",1,1236.jpg,230,15,26,21,teeth
"[225, 1, 31, 16]",1,1236.jpg,225,1,31,16,teeth
"[9, 147, 27, 19]",1,1236.jpg,9,147,27,19,teeth
"[227, 146, 29, 20]",1,1236.jpg,227,146,29,20,teeth
"[68, 157, 16, 10]",2,9.jpg,68,157,16,10,caries
"[178, 159, 14, 7]",2,9.jpg,178,159,14,7,caries
"[96, 55, 26, 20]",1,9.jpg,96,55,26,20,teeth
"[131, 53, 30, 22]",1,9.jpg,131,53,30,22,teeth
"[73, 58, 19, 17]",1,9.jpg,73,58,19,17,teeth
"[54, 67, 21, 19]",1,9.jpg,54,67,21,19,teeth
"[160, 54, 27, 23]",1,9.jpg,160,54,27,23,teeth
"[188, 66, 19, 20]",1,9.jpg,188,66,19,20,teeth
"[178, 138, 28, 22]",1,9.jpg,178,138,28,22,teeth
"[172, 158, 25, 17]",1,9.jpg,172,158,25,17,teeth
"[57, 137, 28, 20]",1,9.jpg,57,137,28,20,teeth
"[64, 156, 25, 19]",1,9.jpg,64,156,25,19,teeth
"[75, 176, 16, 10]",1,9.jpg,75,176,16,10,teeth
"[90, 184, 17, 8]",1,9.jpg,90,184,17,8,teeth
"[108, 188, 18, 8]",1,9.jpg,108,188,18,8,teeth
"[127, 188, 18, 9]",1,9.jpg,127,188,18,9,teeth
"[145, 184, 18, 10]",1,9.jpg,145,184,18,10,teeth
"[163, 176, 17, 11]",1,9.jpg,163,176,17,11,teeth
"[125, 34, 99, 14]",1,406.jpg,125,34,99,14,teeth
"[208, 119, 42, 19]",1,406.jpg,208,119,42,19,teeth
"[196, 136, 47, 16]",1,406.jpg,196,136,47,16,teeth
"[54, 116, 37, 19]",1,406.jpg,54,116,37,19,teeth
"[63, 135, 34, 15]",1,406.jpg,63,135,34,15,teeth
"[58, 130, 44, 25]",2,406.jpg,58,130,44,25,caries
"[18, 91, 36, 30]",1,1144.jpg,18,91,36,30,teeth
"[12, 112, 39, 53]",1,1144.jpg,12,112,39,53,teeth
"[17, 162, 34, 19]",1,1144.jpg,17,162,34,19,teeth
"[23, 177, 29, 36]",1,1144.jpg,23,177,29,36,teeth
"[47, 195, 26, 37]",1,1144.jpg,47,195,26,37,teeth
"[74, 205, 32, 38]",1,1144.jpg,74,205,32,38,teeth
"[107, 208, 31, 37]",1,1144.jpg,107,208,31,37,teeth
"[139, 205, 28, 38]",1,1144.jpg,139,205,28,38,teeth
"[168, 190, 32, 42]",1,1144.jpg,168,190,32,42,teeth
"[183, 180, 35, 31]",1,1144.jpg,183,180,35,31,teeth
"[194, 160, 34, 29]",1,1144.jpg,194,160,34,29,teeth
"[205, 138, 34, 31]",1,1144.jpg,205,138,34,31,teeth
"[214, 117, 33, 30]",1,1144.jpg,214,117,33,30,teeth
"[57, 60, 28, 45]",1,0_ (45).jpg,57,60,28,45,teeth
"[59, 102, 24, 31]",1,0_ (45).jpg,59,102,24,31,teeth
"[69, 128, 22, 32]",1,0_ (45).jpg,69,128,22,32,teeth
"[82, 148, 13, 25]",1,0_ (45).jpg,82,148,13,25,teeth
"[93, 158, 20, 26]",1,0_ (45).jpg,93,158,20,26,teeth
"[113, 168, 17, 23]",1,0_ (45).jpg,113,168,17,23,teeth
"[129, 167, 17, 26]",1,0_ (45).jpg,129,167,17,26,teeth
"[143, 164, 22, 30]",1,0_ (45).jpg,143,164,22,30,teeth
"[158, 156, 20, 30]",1,0_ (45).jpg,158,156,20,30,teeth
"[168, 136, 19, 36]",1,0_ (45).jpg,168,136,19,36,teeth
"[170, 109, 22, 31]",1,0_ (45).jpg,170,109,22,31,teeth
"[171, 74, 25, 38]",1,0_ (45).jpg,171,74,25,38,teeth
"[177, 56, 20, 21]",1,0_ (45).jpg,177,56,20,21,teeth
"[166, 69, 35, 48]",2,0_ (45).jpg,166,69,35,48,caries
"[137, 74, 35, 13]",1,359.jpg,137,74,35,13,teeth
"[106, 72, 33, 13]",1,359.jpg,106,72,33,13,teeth
"[101, 67, 43, 23]",2,359.jpg,101,67,43,23,caries
"[99, 71, 72, 11]",1,398.jpg,99,71,72,11,teeth
"[80, 71, 19, 7]",1,398.jpg,80,71,19,7,teeth
"[61, 71, 16, 10]",1,398.jpg,61,71,16,10,teeth
"[50, 72, 8, 6]",1,398.jpg,50,72,8,6,teeth
"[173, 74, 17, 11]",1,398.jpg,173,74,17,11,teeth
"[182, 121, 17, 14]",1,398.jpg,182,121,17,14,teeth
"[2, 144, 32, 22]",1,708.jpg,2,144,32,22,teeth
"[1, 163, 34, 32]",1,708.jpg,1,163,34,32,teeth
"[1, 188, 42, 23]",1,708.jpg,1,188,42,23,teeth
"[7, 213, 40, 20]",1,708.jpg,7,213,40,20,teeth
"[57, 153, 25, 28]",1,182.jpg,57,153,25,28,teeth
"[61, 180, 39, 23]",1,182.jpg,61,180,39,23,teeth
"[93, 198, 15, 13]",1,182.jpg,93,198,15,13,teeth
"[111, 207, 22, 12]",1,182.jpg,111,207,22,12,teeth
"[133, 211, 43, 11]",1,182.jpg,133,211,43,11,teeth
"[174, 204, 22, 11]",1,182.jpg,174,204,22,11,teeth
"[185, 195, 25, 10]",1,182.jpg,185,195,25,10,teeth
"[198, 179, 23, 16]",1,182.jpg,198,179,23,16,teeth
"[209, 153, 21, 26]",1,182.jpg,209,153,21,26,teeth
"[196, 75, 29, 17]",1,182.jpg,196,75,29,17,teeth
"[115, 57, 42, 14]",1,182.jpg,115,57,42,14,teeth
"[88, 193, 25, 23]",2,182.jpg,88,193,25,23,caries
"[128, 206, 53, 21]",2,182.jpg,128,206,53,21,caries
"[176, 128, 47, 22]",1,758.jpg,176,128,47,22,teeth
"[178, 151, 31, 29]",1,758.jpg,178,151,31,29,teeth
"[168, 171, 26, 22]",1,758.jpg,168,171,26,22,teeth
"[144, 176, 26, 30]",1,758.jpg,144,176,26,30,teeth
"[115, 191, 38, 25]",1,758.jpg,115,191,38,25,teeth
"[70, 198, 41, 27]",1,758.jpg,70,198,41,27,teeth
"[34, 201, 31, 25]",1,758.jpg,34,201,31,25,teeth
"[1, 189, 36, 29]",1,758.jpg,1,189,36,29,teeth
"[147, 28, 83, 50]",1,758.jpg,147,28,83,50,teeth
"[120, 1, 75, 55]",1,758.jpg,120,1,75,55,teeth
"[71, 1, 62, 16]",1,758.jpg,71,1,62,16,teeth
"[139, 171, 36, 40]",2,758.jpg,139,171,36,40,caries
"[1, 169, 45, 30]",1,818.jpg,1,169,45,30,teeth
"[1, 200, 34, 37]",1,818.jpg,1,200,34,37,teeth
"[214, 172, 42, 28]",1,818.jpg,214,172,42,28,teeth
"[226, 201, 30, 30]",1,818.jpg,226,201,30,30,teeth
"[1, 48, 25, 43]",1,818.jpg,1,48,25,43,teeth
"[145, 77, 23, 10]",1,183.jpg,145,77,23,10,teeth
"[115, 79, 15, 6]",1,183.jpg,115,79,15,6,teeth
"[28, 23, 109, 36]",1,546.jpg,28,23,109,36,teeth
"[11, 132, 26, 15]",1,546.jpg,11,132,26,15,teeth
"[1, 118, 28, 24]",1,546.jpg,1,118,28,24,teeth
"[1, 90, 16, 31]",1,546.jpg,1,90,16,31,teeth
"[171, 86, 33, 29]",1,546.jpg,171,86,33,29,teeth
"[191, 113, 28, 38]",1,546.jpg,191,113,28,38,teeth
"[190, 207, 36, 32]",1,546.jpg,190,207,36,32,teeth
"[188, 239, 35, 17]",1,546.jpg,188,239,35,17,teeth
"[12, 197, 35, 19]",1,546.jpg,12,197,35,19,teeth
"[1, 239, 18, 17]",1,546.jpg,1,239,18,17,teeth
"[11, 215, 19, 30]",1,546.jpg,11,215,19,30,teeth
"[6, 227, 16, 11]",1,546.jpg,6,227,16,11,teeth
"[89, 1, 50, 49]",1,609.jpg,89,1,50,49,teeth
"[52, 1, 37, 54]",1,609.jpg,52,1,37,54,teeth
"[19, 4, 32, 48]",1,609.jpg,19,4,32,48,teeth
"[1, 15, 40, 81]",1,609.jpg,1,15,40,81,teeth
"[202, 52, 37, 32]",1,609.jpg,202,52,37,32,teeth
"[188, 32, 31, 41]",1,609.jpg,188,32,31,41,teeth
"[174, 2, 29, 60]",1,609.jpg,174,2,29,60,teeth
"[139, 1, 37, 42]",1,609.jpg,139,1,37,42,teeth
"[14, 167, 36, 26]",1,609.jpg,14,167,36,26,teeth
"[15, 187, 33, 30]",1,609.jpg,15,187,33,30,teeth
"[129, 72, 34, 22]",1,93.jpg,129,72,34,22,teeth
"[89, 73, 38, 22]",1,93.jpg,89,73,38,22,teeth
"[64, 81, 24, 14]",1,93.jpg,64,81,24,14,teeth
"[167, 75, 26, 18]",1,93.jpg,167,75,26,18,teeth
"[204, 136, 27, 21]",1,93.jpg,204,136,27,21,teeth
"[35, 138, 22, 18]",1,93.jpg,35,138,22,18,teeth
"[47, 85, 16, 13]",1,93.jpg,47,85,16,13,teeth
"[162, 70, 36, 28]",2,93.jpg,162,70,36,28,caries
"[138, 82, 42, 10]",1,170.jpg,138,82,42,10,teeth
"[94, 80, 41, 11]",1,170.jpg,94,80,41,11,teeth
"[66, 80, 26, 12]",1,170.jpg,66,80,26,12,teeth
"[183, 83, 17, 9]",1,170.jpg,183,83,17,9,teeth
"[1, 91, 40, 31]",1,1217.jpg,1,91,40,31,teeth
"[1, 122, 42, 29]",1,1217.jpg,1,122,42,29,teeth
"[1, 150, 41, 32]",1,1217.jpg,1,150,41,32,teeth
"[1, 180, 34, 28]",1,1217.jpg,1,180,34,28,teeth
"[1, 211, 43, 35]",1,1217.jpg,1,211,43,35,teeth
"[236, 96, 20, 26]",1,1217.jpg,236,96,20,26,teeth
"[231, 123, 25, 29]",1,1217.jpg,231,123,25,29,teeth
"[26, 217, 19, 18]",2,1169.jpg,26,217,19,18,caries
"[22, 193, 18, 23]",2,1169.jpg,22,193,18,23,caries
"[209, 207, 14, 18]",2,1169.jpg,209,207,14,18,caries
"[14, 148, 35, 46]",1,1169.jpg,14,148,35,46,teeth
"[10, 194, 51, 62]",1,1169.jpg,10,194,51,62,teeth
"[209, 170, 25, 35]",1,1169.jpg,209,170,25,35,teeth
"[196, 205, 31, 25]",1,1169.jpg,196,205,31,25,teeth
"[174, 226, 49, 30]",1,1169.jpg,174,226,49,30,teeth
"[11, 1, 31, 51]",1,1169.jpg,11,1,31,51,teeth
"[35, 1, 14, 22]",1,1169.jpg,35,1,14,22,teeth
"[197, 29, 29, 36]",1,1169.jpg,197,29,29,36,teeth
"[179, 1, 37, 41]",1,1169.jpg,179,1,37,41,teeth
"[40, 92, 141, 12]",1,1003.jpg,40,92,141,12,teeth
"[1, 106, 41, 32]",1,1003.jpg,1,106,41,32,teeth
"[7, 99, 33, 9]",1,1003.jpg,7,99,33,9,teeth
"[204, 117, 25, 19]",1,1003.jpg,204,117,25,19,teeth
"[187, 110, 30, 14]",1,1003.jpg,187,110,30,14,teeth
"[181, 99, 16, 12]",1,1003.jpg,181,99,16,12,teeth
"[226, 164, 21, 21]",1,1003.jpg,226,164,21,21,teeth
"[228, 184, 27, 32]",1,1003.jpg,228,184,27,32,teeth
"[223, 179, 37, 42]",2,1003.jpg,223,179,37,42,caries
"[212, 38, 44, 40]",1,641.jpg,212,38,44,40,teeth
"[1, 28, 37, 41]",1,641.jpg,1,28,37,41,teeth
"[1, 129, 40, 25]",1,641.jpg,1,129,40,25,teeth
"[1, 152, 44, 22]",1,641.jpg,1,152,44,22,teeth
"[11, 173, 28, 23]",1,641.jpg,11,173,28,23,teeth
"[21, 192, 28, 20]",1,641.jpg,21,192,28,20,teeth
"[31, 207, 21, 17]",1,641.jpg,31,207,21,17,teeth
"[197, 137, 39, 21]",1,641.jpg,197,137,39,21,teeth
"[197, 157, 44, 22]",1,641.jpg,197,157,44,22,teeth
"[203, 180, 33, 14]",1,641.jpg,203,180,33,14,teeth
"[192, 200, 30, 18]",1,641.jpg,192,200,30,18,teeth
"[187, 195, 40, 28]",2,641.jpg,187,195,40,28,caries
"[192, 153, 54, 29]",1,987.jpg,192,153,54,29,teeth
"[191, 180, 65, 35]",1,987.jpg,191,180,65,35,teeth
"[193, 215, 60, 26]",1,987.jpg,193,215,60,26,teeth
"[189, 240, 56, 16]",1,987.jpg,189,240,56,16,teeth
"[211, 1, 45, 90]",1,987.jpg,211,1,45,90,teeth
"[88, 92, 24, 41]",1,0_ (5).jpg,88,92,24,41,teeth
"[94, 132, 20, 33]",1,0_ (5).jpg,94,132,20,33,teeth
"[106, 164, 12, 30]",1,0_ (5).jpg,106,164,12,30,teeth
"[118, 186, 12, 22]",1,0_ (5).jpg,118,186,12,22,teeth
"[129, 179, 17, 16]",1,0_ (5).jpg,129,179,17,16,teeth
"[133, 199, 15, 20]",1,0_ (5).jpg,133,199,15,20,teeth
"[146, 193, 16, 25]",1,0_ (5).jpg,146,193,16,25,teeth
"[162, 183, 15, 20]",1,0_ (5).jpg,162,183,15,20,teeth
"[172, 160, 17, 29]",1,0_ (5).jpg,172,160,17,29,teeth
"[181, 125, 16, 36]",1,0_ (5).jpg,181,125,16,36,teeth
"[185, 87, 20, 39]",1,0_ (5).jpg,185,87,20,39,teeth
"[142, 28, 32, 27]",1,0_ (5).jpg,142,28,32,27,teeth
"[111, 29, 31, 28]",1,0_ (5).jpg,111,29,31,28,teeth
"[157, 178, 25, 30]",2,0_ (5).jpg,157,178,25,30,caries
"[76, 84, 50, 7]",1,290.jpg,76,84,50,7,teeth
"[129, 84, 45, 9]",1,290.jpg,129,84,45,9,teeth
"[9, 90, 36, 25]",1,1025.jpg,9,90,36,25,teeth
"[15, 113, 38, 27]",1,1025.jpg,15,113,38,27,teeth
"[31, 138, 31, 31]",1,1025.jpg,31,138,31,31,teeth
"[56, 165, 17, 18]",1,1025.jpg,56,165,17,18,teeth
"[70, 169, 22, 22]",1,1025.jpg,70,169,22,22,teeth
"[95, 182, 29, 15]",1,1025.jpg,95,182,29,15,teeth
"[126, 183, 31, 14]",1,1025.jpg,126,183,31,14,teeth
"[156, 178, 23, 12]",1,1025.jpg,156,178,23,12,teeth
"[199, 151, 23, 12]",1,1025.jpg,199,151,23,12,teeth
"[207, 130, 32, 20]",1,1025.jpg,207,130,32,20,teeth
"[219, 108, 29, 23]",1,1025.jpg,219,108,29,23,teeth
"[227, 17, 27, 30]",1,1025.jpg,227,17,27,30,teeth
"[210, 1, 29, 21]",1,1025.jpg,210,1,29,21,teeth
"[37, 1, 22, 15]",1,1025.jpg,37,1,22,15,teeth
"[29, 3, 14, 25]",1,1025.jpg,29,3,14,25,teeth
"[10, 108, 48, 37]",2,1025.jpg,10,108,48,37,caries
"[51, 160, 27, 28]",2,1025.jpg,51,160,27,28,caries
"[204, 46, 34, 27]",1,836.jpg,204,46,34,27,teeth
"[208, 35, 33, 13]",1,836.jpg,208,35,33,13,teeth
"[202, 21, 37, 16]",1,836.jpg,202,21,37,16,teeth
"[195, 1, 39, 15]",1,836.jpg,195,1,39,15,teeth
"[5, 64, 39, 18]",1,836.jpg,5,64,39,18,teeth
"[3, 48, 36, 23]",1,836.jpg,3,48,36,23,teeth
"[3, 28, 34, 23]",1,836.jpg,3,28,34,23,teeth
"[5, 4, 41, 23]",1,836.jpg,5,4,41,23,teeth
"[27, 133, 27, 13]",1,836.jpg,27,133,27,13,teeth
"[32, 147, 23, 11]",1,836.jpg,32,147,23,11,teeth
"[50, 166, 46, 25]",1,836.jpg,50,166,46,25,teeth
"[95, 166, 36, 32]",1,836.jpg,95,166,36,32,teeth
"[125, 165, 30, 31]",1,836.jpg,125,165,30,31,teeth
"[155, 161, 39, 27]",1,836.jpg,155,161,39,27,teeth
"[189, 157, 25, 23]",1,836.jpg,189,157,25,23,teeth
"[206, 117, 34, 40]",1,836.jpg,206,117,34,40,teeth
"[199, 41, 44, 37]",2,836.jpg,199,41,44,37,caries
"[22, 128, 37, 23]",2,836.jpg,22,128,37,23,caries
"[77, 136, 14, 12]",1,176.jpg,77,136,14,12,teeth
"[73, 72, 12, 9]",1,176.jpg,73,72,12,9,teeth
"[127, 161, 12, 7]",1,176.jpg,127,161,12,7,teeth
"[116, 161, 9, 7]",1,176.jpg,116,161,9,7,teeth
"[141, 158, 13, 9]",1,176.jpg,141,158,13,9,teeth
"[172, 132, 13, 16]",1,176.jpg,172,132,13,16,teeth
"[144, 1, 40, 8]",1,638.jpg,144,1,40,8,teeth
"[62, 1, 78, 12]",1,638.jpg,62,1,78,12,teeth
"[19, 1, 41, 15]",1,638.jpg,19,1,41,15,teeth
"[189, 1, 37, 13]",1,638.jpg,189,1,37,13,teeth
"[216, 1, 39, 28]",1,638.jpg,216,1,39,28,teeth
"[200, 129, 37, 33]",1,638.jpg,200,129,37,33,teeth
"[197, 166, 36, 34]",1,638.jpg,197,166,36,34,teeth
"[195, 197, 27, 23]",1,638.jpg,195,197,27,23,teeth
"[185, 217, 26, 28]",1,638.jpg,185,217,26,28,teeth
"[41, 211, 36, 19]",1,638.jpg,41,211,36,19,teeth
"[35, 190, 35, 20]",1,638.jpg,35,190,35,20,teeth
"[20, 158, 49, 32]",1,638.jpg,20,158,49,32,teeth
"[7, 120, 50, 39]",1,638.jpg,7,120,50,39,teeth
"[14, 97, 27, 28]",1,638.jpg,14,97,27,28,teeth
"[9, 92, 37, 38]",2,638.jpg,9,92,37,38,caries
"[229, 69, 27, 28]",1,599.jpg,229,69,27,28,teeth
"[232, 95, 24, 26]",1,599.jpg,232,95,24,26,teeth
"[1, 77, 18, 47]",1,599.jpg,1,77,18,47,teeth
"[1, 129, 29, 49]",1,599.jpg,1,129,29,49,teeth
"[224, 64, 37, 38]",2,599.jpg,224,64,37,38,caries
"[208, 137, 43, 27]",1,1041.jpg,208,137,43,27,teeth
"[225, 166, 31, 35]",1,1041.jpg,225,166,31,35,teeth
"[226, 196, 30, 32]",1,1041.jpg,226,196,30,32,teeth
"[211, 230, 35, 24]",1,1041.jpg,211,230,35,24,teeth
"[203, 24, 53, 36]",1,1041.jpg,203,24,53,36,teeth
"[180, 1, 75, 27]",1,1041.jpg,180,1,75,27,teeth
"[55, 1, 124, 28]",1,1041.jpg,55,1,124,28,teeth
"[1, 1, 54, 18]",1,1041.jpg,1,1,54,18,teeth
"[3, 129, 61, 35]",1,766.jpg,3,129,61,35,teeth
"[1, 165, 37, 32]",1,766.jpg,1,165,37,32,teeth
"[1, 1, 15, 30]",1,766.jpg,1,1,15,30,teeth
"[4, 84, 59, 44]",1,1130.jpg,4,84,59,44,teeth
"[12, 68, 46, 17]",1,1130.jpg,12,68,46,17,teeth
"[44, 45, 80, 21]",1,1130.jpg,44,45,80,21,teeth
"[122, 43, 87, 22]",1,1130.jpg,122,43,87,22,teeth
"[211, 53, 43, 21]",1,1130.jpg,211,53,43,21,teeth
"[231, 74, 25, 18]",1,1130.jpg,231,74,25,18,teeth
"[240, 92, 16, 45]",1,1130.jpg,240,92,16,45,teeth
"[90, 34, 86, 26]",1,547.jpg,90,34,86,26,teeth
"[179, 38, 31, 22]",1,547.jpg,179,38,31,22,teeth
"[185, 46, 41, 26]",1,547.jpg,185,46,41,26,teeth
"[192, 56, 44, 25]",1,547.jpg,192,56,44,25,teeth
"[49, 40, 42, 20]",1,547.jpg,49,40,42,20,teeth
"[18, 158, 34, 27]",1,547.jpg,18,158,34,27,teeth
"[183, 145, 41, 25]",1,547.jpg,183,145,41,25,teeth
"[181, 166, 35, 26]",1,547.jpg,181,166,35,26,teeth
"[181, 194, 18, 14]",1,547.jpg,181,194,18,14,teeth
"[44, 35, 52, 30]",2,547.jpg,44,35,52,30,caries
"[174, 1, 62, 43]",1,558.jpg,174,1,62,43,teeth
"[151, 1, 23, 16]",1,558.jpg,151,1,23,16,teeth
"[74, 1, 71, 15]",1,558.jpg,74,1,71,15,teeth
"[48, 1, 64, 22]",1,558.jpg,48,1,64,22,teeth
"[1, 1, 56, 50]",1,558.jpg,1,1,56,50,teeth
"[16, 155, 38, 43]",1,558.jpg,16,155,38,43,teeth
"[21, 195, 41, 43]",1,558.jpg,21,195,41,43,teeth
"[36, 228, 35, 28]",1,558.jpg,36,228,35,28,teeth
"[82, 240, 25, 16]",1,558.jpg,82,240,25,16,teeth
"[111, 243, 34, 13]",1,558.jpg,111,243,34,13,teeth
"[145, 235, 27, 21]",1,558.jpg,145,235,27,21,teeth
"[196, 146, 36, 83]",1,558.jpg,196,146,36,83,teeth
"[187, 168, 27, 36]",1,558.jpg,187,168,27,36,teeth
"[184, 220, 30, 32]",1,558.jpg,184,220,30,32,teeth
"[176, 241, 25, 15]",1,558.jpg,176,241,25,15,teeth
"[11, 150, 48, 53]",2,558.jpg,11,150,48,53,caries
"[179, 174, 12, 6]",2,449.jpg,179,174,12,6,caries
"[112, 61, 39, 19]",1,449.jpg,112,61,39,19,teeth
"[151, 64, 37, 18]",1,449.jpg,151,64,37,18,teeth
"[175, 156, 26, 18]",1,449.jpg,175,156,26,18,teeth
"[174, 174, 23, 13]",1,449.jpg,174,174,23,13,teeth
"[168, 187, 18, 13]",1,449.jpg,168,187,18,13,teeth
"[154, 195, 16, 12]",1,449.jpg,154,195,16,12,teeth
"[132, 201, 20, 12]",1,449.jpg,132,201,20,12,teeth
"[112, 201, 22, 11]",1,449.jpg,112,201,22,11,teeth
"[94, 196, 18, 12]",1,449.jpg,94,196,18,12,teeth
"[73, 186, 20, 13]",1,449.jpg,73,186,20,13,teeth
"[65, 172, 17, 16]",1,449.jpg,65,172,17,16,teeth
"[56, 154, 22, 19]",1,449.jpg,56,154,22,19,teeth
"[187, 85, 12, 17]",1,449.jpg,187,85,12,17,teeth
"[13, 135, 45, 26]",1,1029.jpg,13,135,45,26,teeth
"[23, 160, 42, 23]",1,1029.jpg,23,160,42,23,teeth
"[22, 181, 29, 22]",1,1029.jpg,22,181,29,22,teeth
"[1, 58, 34, 27]",1,1029.jpg,1,58,34,27,teeth
"[1, 37, 17, 24]",1,1029.jpg,1,37,17,24,teeth
"[1, 4, 14, 26]",1,1029.jpg,1,4,14,26,teeth
"[1, 1, 80, 19]",1,1029.jpg,1,1,80,19,teeth
"[79, 1, 92, 13]",1,1029.jpg,79,1,92,13,teeth
"[191, 1, 65, 20]",1,1029.jpg,191,1,65,20,teeth
"[235, 29, 21, 29]",1,1029.jpg,235,29,21,29,teeth
"[245, 138, 11, 38]",1,1029.jpg,245,138,11,38,teeth
"[131, 53, 31, 19]",1,1153.jpg,131,53,31,19,teeth
